Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
3977333714,07-05-2016,11550.00,7.730000019,7.730000019,0,0,4.130000114,3.589999914,0,0.00:00:00,26.00:00:00,26.00:00:00,3.00:00:00,1574
3977333714,08-05-2016,13585.00,9.090000153,9.090000153,0,0.680000007,5.239999771,3.170000076,0,9.00:00:00,25.00:00:00,19.00:00:00,18.00:00:00,1633
3977333714,09-05-2016,14687.00,10.07999992,10.07999992,0,0.769999981,5.599999905,3.549999952,0,8.00:00:00,1.00:00:00,30.00:00:00,4.00:00:00,1667
3977333714,10-05-2016,13072.00,8.779999733,8.779999733,0,0.07,5.400000095,3.309999943,0,1.00:00:00,24.00:00:00,14.00:00:00,6.00:00:00,1630
3977333714,11-05-2016,746.00,0.5,0.5,0,0.370000005,0,0.129999995,0,4.00:00:00,0.00:00:00,9.00:00:00,13.00:00:00,52
4020332650,12-04-2016,8539.00,6.119999886,6.119999886,0,0.150000006,0.239999995,5.679999828,0,4.00:00:00,15.00:00:00,26.00:00:00,12.00:00:00,3654
4020332650,13-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1981
4020332650,14-04-2016,108.00,0.079999998,0.079999998,0,0,0,0.029999999,0,0.00:00:00,0.00:00:00,3.00:00:00,7.00:00:00,2011
4020332650,15-04-2016,1882.00,1.350000024,1.350000024,0,0.209999993,0.360000014,0.769999981,0,5.00:00:00,18.00:00:00,27.00:00:00,22.00:00:00,2951
4020332650,16-04-2016,1982.00,1.419999957,1.419999957,0,0.449999988,0.370000005,0.589999974,0,5.00:00:00,21.00:00:00,24.00:00:00,6.00:00:00,3051
4020332650,17-04-2016,16.00,0.01,0.01,0,0,0,0.01,0,0.00:00:00,0.00:00:00,2.00:00:00,8.00:00:00,1990
4020332650,18-04-2016,62.00,0.039999999,0.039999999,0,0,0,0.039999999,0,0.00:00:00,0.00:00:00,2.00:00:00,8.00:00:00,1995
4020332650,19-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,20-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,21-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,22-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,23-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,24-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,25-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,26-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,27-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,28-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,29-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,30-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,01-05-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1980
4020332650,02-05-2016,475.00,0.340000004,0.340000004,0,0,0.039999999,0.289999992,0,0.00:00:00,11.00:00:00,31.00:00:00,11.00:00:00,2207
4020332650,03-05-2016,4496.00,3.220000029,3.220000029,0,0,0,3.150000095,0.050000001,0.00:00:00,0.00:00:00,22.00:00:00,7.00:00:00,2828
4020332650,04-05-2016,10252.00,7.349999905,7.349999905,0,0.670000017,1.039999962,5.579999924,0,13.00:00:00,15.00:00:00,11.00:00:00,14.00:00:00,3879
4020332650,05-05-2016,11728.00,8.430000305,8.430000305,0,2.619999886,1.679999948,4.039999962,0.07,7.00:00:00,11.00:00:00,14.00:00:00,4.00:00:00,3429
4020332650,06-05-2016,4369.00,3.130000114,3.130000114,0,0,0,3.099999905,0.01,0.00:00:00,0.00:00:00,25.00:00:00,4.00:00:00,2704
4020332650,07-05-2016,6132.00,4.400000095,4.400000095,0,0,0,3.579999924,0,0.00:00:00,0.00:00:00,2.00:00:00,9.00:00:00,2975
4020332650,08-05-2016,5862.00,4.199999809,4.199999809,0,0,0,4.150000095,0,0.00:00:00,0.00:00:00,19.00:00:00,13.00:00:00,3089
4020332650,09-05-2016,4556.00,3.269999981,3.269999981,0,0.200000003,0.119999997,2.940000057,0,3.00:00:00,5.00:00:00,21.00:00:00,9.00:00:00,2785
4020332650,10-05-2016,5546.00,3.980000019,3.980000019,0,0,0,3.869999886,0.039999999,0.00:00:00,0.00:00:00,24.00:00:00,12.00:00:00,2926
4020332650,11-05-2016,3689.00,2.650000095,2.650000095,0,0.109999999,0.170000002,2.329999924,0,2.00:00:00,8.00:00:00,13.00:00:00,19.00:00:00,2645
4020332650,12-05-2016,590.00,0.419999987,0.419999987,0,0,0,0.409999996,0,0.00:00:00,0.00:00:00,21.00:00:00,21.00:00:00,1120
4057192912,12-04-2016,5394.00,4.03000021,4.03000021,0,0,0,3.940000057,0,0.00:00:00,0.00:00:00,12.00:00:00,29.00:00:00,2286
4057192912,13-04-2016,5974.00,4.46999979,4.46999979,0,0,0,4.369999886,0,0.00:00:00,0.00:00:00,8.00:00:00,3.00:00:00,2306
4057192912,14-04-2016,0.00,0,0,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,1776
4057192912,15-04-2016,3984.00,2.950000048,2.950000048,0,0.209999993,0.25999999,2.440000057,0,3.00:00:00,6.00:00:00,28.00:00:00,22.00:00:00,1527
4319703577,12-04-2016,7753.00,5.199999809,5.199999809,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,2115
4319703577,13-04-2016,8204.00,5.5,5.5,0,0.529999971,0.589999974,1.309999943,0,8.00:00:00,15.00:00:00,5.00:00:00,18.00:00:00,2135
4319703577,14-04-2016,10210.00,6.880000114,6.880000114,0,0.109999999,0.330000013,6.440000057,0,1.00:00:00,9.00:00:00,4.00:00:00,11.00:00:00,2302
4319703577,15-04-2016,5664.00,3.799999952,3.799999952,0,0,0,3.799999952,0,0.00:00:00,0.00:00:00,15.00:00:00,21.00:00:00,1985
4319703577,16-04-2016,4744.00,3.180000067,3.180000067,0,0,0,3.180000067,0,0.00:00:00,0.00:00:00,12.00:00:00,24.00:00:00,1884
4319703577,17-04-2016,29.00,0.02,0.02,0,0,0,0.02,0,0.00:00:00,0.00:00:00,3.00:00:00,24.00:00:00,1464
4319703577,18-04-2016,2276.00,1.549999952,1.549999952,0,0.07,0.330000013,1.120000005,0,1.00:00:00,9.00:00:00,27.00:00:00,3.00:00:00,1632
4319703577,19-04-2016,8925.00,5.989999771,5.989999771,0,0,0,5.989999771,0,0.00:00:00,0.00:00:00,6.00:00:00,26.00:00:00,2200
4319703577,20-04-2016,8954.00,6.010000229,6.010000229,0,0,0.680000007,5.309999943,0,0.00:00:00,18.00:00:00,1.00:00:00,1.00:00:00,2220
4319703577,21-04-2016,3702.00,2.480000019,2.480000019,0,0,0,0.349999994,0,0.00:00:00,0.00:00:00,3.00:00:00,18.00:00:00,1792
4319703577,22-04-2016,4500.00,3.019999981,3.019999981,0,0.059999999,0.810000002,2.150000095,0,1.00:00:00,19.00:00:00,24.00:00:00,9.00:00:00,1886
4319703577,23-04-2016,4935.00,3.309999943,3.309999943,0,0,0,3.309999943,0,0.00:00:00,0.00:00:00,20.00:00:00,29.00:00:00,1945
4319703577,24-04-2016,4081.00,2.74000001,2.74000001,0,0.059999999,0.200000003,2.470000029,0,1.00:00:00,5.00:00:00,9.00:00:00,22.00:00:00,1880
4319703577,25-04-2016,9259.00,6.210000038,6.210000038,0,0,0.280000001,5.929999828,0,0.00:00:00,8.00:00:00,24.00:00:00,27.00:00:00,2314
4319703577,26-04-2016,9899.00,6.639999866,6.639999866,0,0.569999993,0.920000017,5.150000095,0,8.00:00:00,21.00:00:00,14.00:00:00,10.00:00:00,2236
4319703577,27-04-2016,10780.00,7.230000019,7.230000019,0,0.409999996,1.919999957,4.909999847,0,6.00:00:00,16.00:00:00,26.00:00:00,10.00:00:00,2324
4319703577,28-04-2016,10817.00,7.28000021,7.28000021,0,1.00999999,0.330000013,5.940000057,0,13.00:00:00,8.00:00:00,24.00:00:00,5.00:00:00,2367
4319703577,29-04-2016,7990.00,5.360000134,5.360000134,0,0.449999988,0.790000021,4.119999886,0,6.00:00:00,18.00:00:00,15.00:00:00,15.00:00:00,2175
4319703577,30-04-2016,8221.00,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,0,6.00:00:00,7.00:00:00,14.00:00:00,25.00:00:00,2092
4319703577,01-05-2016,1251.00,0.839999974,0.839999974,0,0,0,0.839999974,0,0.00:00:00,0.00:00:00,7.00:00:00,15.00:00:00,1593
4319703577,02-05-2016,9261.00,6.239999771,6.239999771,0,0,0.439999998,5.710000038,0,0.00:00:00,11.00:00:00,9.00:00:00,7.00:00:00,2270
4319703577,03-05-2016,9648.00,6.46999979,6.46999979,0,0.579999983,1.070000052,4.829999924,0,8.00:00:00,26.00:00:00,13.00:00:00,30.00:00:00,2235
4319703577,04-05-2016,10429.00,7.019999981,7.019999981,0,0.589999974,0.579999983,5.849999905,0,8.00:00:00,13.00:00:00,8.00:00:00,10.00:00:00,2282
4319703577,05-05-2016,13658.00,9.489999771,9.489999771,0,2.630000114,1.409999967,5.449999809,0,27.00:00:00,3.00:00:00,23.00:00:00,14.00:00:00,2530
4319703577,06-05-2016,9524.00,6.420000076,6.420000076,0,0.409999996,0.469999999,5.460000038,0,6.00:00:00,11.00:00:00,9.00:00:00,22.00:00:00,2266
4319703577,07-05-2016,7937.00,5.329999924,5.329999924,0,0.189999998,1.049999952,4.079999924,0,3.00:00:00,28.00:00:00,5.00:00:00,8.00:00:00,2158
4319703577,08-05-2016,3672.00,2.460000038,2.460000038,0,0,0,2.460000038,0,0.00:00:00,0.00:00:00,1.00:00:00,25.00:00:00,1792
4319703577,09-05-2016,10378.00,6.960000038,6.960000038,0,0.140000001,0.560000002,6.25,0,2.00:00:00,14.00:00:00,8.00:00:00,4.00:00:00,2345
4319703577,10-05-2016,9487.00,6.369999886,6.369999886,0,0.209999993,0.460000008,5.699999809,0,3.00:00:00,12.00:00:00,24.00:00:00,8.00:00:00,2260
4319703577,11-05-2016,9129.00,6.130000114,6.130000114,0,0.200000003,0.74000001,5.179999828,0,3.00:00:00,18.00:00:00,6.00:00:00,27.00:00:00,2232
4319703577,12-05-2016,17.00,0.01,0.01,0,0,0,0.01,0,0.00:00:00,0.00:00:00,2.00:00:00,0.00:00:00,257
4388161847,12-04-2016,10122.00,7.78000021,7.78000021,0,0,0,0,0,0.00:00:00,0.00:00:00,0.00:00:00,10.00:00:00,2955
4388161847,13-04-2016,10993.00,8.449999809,8.449999809,0,0.059999999,0.629999995,3.880000114,0,1.00:00:00,14.00:00:00,29.00:00:00,28.00:00:00,3092
4388161847,14-04-2016,8863.00,6.820000172,6.820000172,0,0.129999995,1.070000052,5.619999886,0,10.00:00:00,4.00:00:00,6.00:00:00,2.00:00:00,2998
4388161847,15-04-2016,8758.00,6.730000019,6.730000019,0,0,0,6.730000019,0,0.00:00:00,0.00:00:00,25.00:00:00,16.00:00:00,3066
4388161847,16-04-2016,6580.00,5.059999943,5.059999943,0,0.209999993,0.400000006,4.449999809,0,6.00:00:00,9.00:00:00,9.00:00:00,31.00:00:00,3073
4388161847,17-04-2016,4660.00,3.579999924,3.579999924,0,0,0,3.579999924,0,0.00:00:00,0.00:00:00,19.00:00:00,21.00:00:00,2572
4388161847,18-04-2016,11009.00,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27.00:00:00,8.00:00:00,26.00:00:00,13.00:00:00,3274
4388161847,19-04-2016,10181.00,7.829999924,7.829999924,0,1.370000005,0.689999998,5.769999981,0,20.00:00:00,16.00:00:00,5.00:00:00,4.00:00:00,3015
4388161847,20-04-2016,10553.00,8.119999886,8.119999886,0,1.100000024,1.720000029,5.289999962,0,19.00:00:00,11.00:00:00,15.00:00:00,26.00:00:00,3083
4388161847,21-04-2016,10055.00,7.730000019,7.730000019,0,0.370000005,0.389999986,6.980000019,0,7.00:00:00,12.00:00:00,28.00:00:00,2.00:00:00,3069
4388161847,22-04-2016,12139.00,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,17.00:00:00,25.00:00:00,7.00:00:00,2.00:00:00,3544
4388161847,23-04-2016,13236.00,10.18000031,10.18000031,0,4.5,0.319999993,5.349999905,0,27.00:00:00,5.00:00:00,2.00:00:00,18.00:00:00,3306
4388161847,24-04-2016,10243.00,7.880000114,7.880000114,0,1.080000043,0.50999999,6.300000191,0,14.00:00:00,8.00:00:00,26.00:00:00,6.00:00:00,2885
4388161847,25-04-2016,12961.00,9.970000267,9.970000267,0,0.730000019,1.399999976,7.840000153,0,11.00:00:00,31.00:00:00,27.00:00:00,19.00:00:00,3288
4388161847,26-04-2016,9461.00,7.28000021,7.28000021,0,0.939999998,1.059999943,5.269999981,0,14.00:00:00,23.00:00:00,11.00:00:00,3.00:00:00,2929
4388161847,27-04-2016,11193.00,8.609999657,8.609999657,0,0.699999988,2.50999999,5.389999866,0,11.00:00:00,17.00:00:00,28.00:00:00,14.00:00:00,3074
4388161847,28-04-2016,10074.00,7.75,7.75,0,1.289999962,0.430000007,6.03000021,0,19.00:00:00,9.00:00:00,21.00:00:00,27.00:00:00,2969
4388161847,29-04-2016,9232.00,7.099999905,7.099999905,0,0.800000012,0.889999986,5.420000076,0,13.00:00:00,16.00:00:00,23.00:00:00,20.00:00:00,2979
4388161847,30-04-2016,12533.00,9.640000343,9.640000343,0,0.699999988,2,6.940000057,0,14.00:00:00,12.00:00:00,26.00:00:00,20.00:00:00,3283
4388161847,01-05-2016,10255.00,7.889999866,7.889999866,0,1.00999999,0.680000007,6.199999809,0,12.00:00:00,15.00:00:00,28.00:00:00,1.00:00:00,2926
4388161847,02-05-2016,10096.00,8.399999619,8.399999619,0,3.769999981,0.079999998,4.550000191,0,2.00:00:00,4.00:00:00,22.00:00:00,23.00:00:00,3147
4388161847,03-05-2016,12727.00,9.789999962,9.789999962,0,1.129999995,0.779999971,7.880000114,0,18.00:00:00,18.00:00:00,1.00:00:00,10.00:00:00,3290
4388161847,04-05-2016,12375.00,9.520000458,9.520000458,0,2.789999962,0.930000007,5.800000191,0,4.00:00:00,21.00:00:00,7.00:00:00,23.00:00:00,3162
4388161847,05-05-2016,9603.00,7.380000114,7.380000114,0,0.629999995,1.669999957,5.090000153,0,12.00:00:00,8.00:00:00,17.00:00:00,14.00:00:00,2899
4388161847,06-05-2016,13175.00,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,2.00:00:00,14.00:00:00,18.00:00:00,4.00:00:00,3425
4388161847,07-05-2016,22770.00,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,29.00:00:00,25.00:00:00,16.00:00:00,22.00:00:00,4022
4388161847,08-05-2016,17298.00,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,16.00:00:00,7.00:00:00,26.00:00:00,29.00:00:00,3934
4388161847,09-05-2016,10218.00,7.860000134,7.860000134,0,0.340000004,0.730000019,6.789999962,0,6.00:00:00,19.00:00:00,14.00:00:00,16.00:00:00,3013
4388161847,10-05-2016,10299.00,7.920000076,7.920000076,0,0.810000002,0.649999976,6.460000038,0,13.00:00:00,14.00:00:00,23.00:00:00,9.00:00:00,3061
4388161847,11-05-2016,10201.00,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,0,8.00:00:00,18.00:00:00,12.00:00:00,7.00:00:00,2954
4388161847,12-05-2016,3369.00,2.589999914,2.589999914,0,0,0,2.589999914,0,0.00:00:00,0.00:00:00,17.00:00:00,4.00:00:00,1623
4445114986,12-04-2016,3276.00,2.200000048,2.200000048,0,0,0,2.200000048,0,0.00:00:00,0.00:00:00,14.00:00:00,25.00:00:00,2113
4445114986,13-04-2016,2961.00,1.99000001,1.99000001,0,0,0,1.99000001,0,0.00:00:00,0.00:00:00,12.00:00:00,19.00:00:00,2095
4445114986,14-04-2016,3974.00,2.670000076,2.670000076,0,0,0,2.670000076,0,0.00:00:00,0.00:00:00,18.00:00:00,17.00:00:00,2194
4445114986,15-04-2016,7198.00,4.829999924,4.829999924,0,0,0,4.829999924,0,0.00:00:00,0.00:00:00,15.00:00:00,11.00:00:00,2496
4445114986,16-04-2016,3945.00,2.650000095,2.650000095,0,0,0,2.650000095,0,0.00:00:00,0.00:00:00,12.00:00:00,16.00:00:00,2180
4445114986,17-04-2016,2268.00,1.519999981,1.519999981,0,0,0,1.519999981,0,0.00:00:00,0.00:00:00,23.00:00:00,3.00:00:00,1933
4445114986,18-04-2016,6155.00,4.239999771,4.239999771,0,2,0.289999992,1.950000048,0,25.00:00:00,6.00:00:00,10.00:00:00,31.00:00:00,2248
4445114986,19-04-2016,2064.00,1.389999986,1.389999986,0,0,0,1.389999986,0,0.00:00:00,0.00:00:00,30.00:00:00,13.00:00:00,1954
4445114986,20-04-2016,2072.00,1.389999986,1.389999986,0,0,0,1.389999986,0,0.00:00:00,0.00:00:00,16.00:00:00,20.00:00:00,1974
4445114986,21-04-2016,3809.00,2.559999943,2.559999943,0,0,0,2.539999962,0,0.00:00:00,0.00:00:00,2.00:00:00,25.00:00:00,2150
4445114986,22-04-2016,6831.00,4.579999924,4.579999924,0,0,0,4.579999924,0,0.00:00:00,0.00:00:00,12.00:00:00,6.00:00:00,2432
4445114986,23-04-2016,4363.00,2.930000067,2.930000067,0,0,0,2.930000067,0,0.00:00:00,0.00:00:00,19.00:00:00,23.00:00:00,2149
4445114986,24-04-2016,5002.00,3.359999895,3.359999895,0,0,0,3.359999895,0,0.00:00:00,0.00:00:00,31.00:00:00,10.00:00:00,2247
4445114986,25-04-2016,3385.00,2.269999981,2.269999981,0,0,0,2.269999981,0,0.00:00:00,0.00:00:00,27.00:00:00,4.00:00:00,2070
4445114986,26-04-2016,6326.00,4.409999847,4.409999847,0,2.410000086,0.039999999,1.960000038,0,29.00:00:00,1.00:00:00,28.00:00:00,18.00:00:00,2291
4445114986,27-04-2016,7243.00,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,0,1.00:00:00,1.00:00:00,12.00:00:00,18.00:00:00,2361
4445114986,28-04-2016,4493.00,3.00999999,3.00999999,0,0,0,3.00999999,0,0.00:00:00,0.00:00:00,23.00:00:00,31.00:00:00,2203
4445114986,29-04-2016,4676.00,3.140000105,3.140000105,0,0,0,3.130000114,0,0.00:00:00,0.00:00:00,13.00:00:00,10.00:00:00,2196
4445114986,30-04-2016,6222.00,4.179999828,4.179999828,0,0,0,4.179999828,0,0.00:00:00,0.00:00:00,16.00:00:00,7.00:00:00,2363
4445114986,01-05-2016,5232.00,3.50999999,3.50999999,0,0,0,3.50999999,0,0.00:00:00,0.00:00:00,27.00:00:00,10.00:00:00,2246
4445114986,02-05-2016,6910.00,4.75,4.75,0,2.210000038,0.189999998,2.349999905,0,27.00:00:00,4.00:00:00,18.00:00:00,28.00:00:00,2336
4445114986,03-05-2016,7502.00,5.179999828,5.179999828,0,2.480000019,0.109999999,2.579999924,0,30.00:00:00,2.00:00:00,20.00:00:00,25.00:00:00,2421
4445114986,04-05-2016,2923.00,1.960000038,1.960000038,0,0,0,1.960000038,0,0.00:00:00,0.00:00:00,28.00:00:00,15.00:00:00,2070
4445114986,05-05-2016,3800.00,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,0,2.00:00:00,6.00:00:00,3.00:00:00,3.00:00:00,2120
4445114986,06-05-2016,4514.00,3.029999971,3.029999971,0,0,0,3.029999971,0,0.00:00:00,0.00:00:00,16.00:00:00,19.00:00:00,2211
4445114986,07-05-2016,5183.00,3.589999914,3.589999914,0,2.130000114,0.189999998,1.25,0,26.00:00:00,4.00:00:00,17.00:00:00,15.00:00:00,2123
4445114986,08-05-2016,7303.00,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0.00:00:00,8.00:00:00,3.00:00:00,2.00:00:00,2423
4445114986,09-05-2016,5275.00,3.539999962,3.539999962,0,0,0,3.539999962,0,0.00:00:00,0.00:00:00,22.00:00:00,2.00:00:00,2281
4445114986,10-05-2016,3915.00,2.630000114,2.630000114,0,0,0,2.630000114,0,0.00:00:00,0.00:00:00,18.00:00:00,21.00:00:00,2181
4445114986,11-05-2016,9105.00,6.110000134,6.110000134,0,2.25,1,2.859999895,0,3.00:00:00,22.00:00:00,19.00:00:00,13.00:00:00,2499
4445114986,12-05-2016,768.00,0.519999981,0.519999981,0,0,0,0.519999981,0,0.00:00:00,0.00:00:00,27.00:00:00,14.00:00:00,1212
4558609924,12-04-2016,5135.00,3.390000105,3.390000105,0,0,0,3.390000105,0,0.00:00:00,0.00:00:00,13.00:00:00,26.00:00:00,1909
4558609924,13-04-2016,4978.00,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,0,19.00:00:00,7.00:00:00,6.00:00:00,10.00:00:00,1722
4558609924,14-04-2016,6799.00,4.489999771,4.489999771,0,0,0,4.489999771,0,0.00:00:00,0.00:00:00,5.00:00:00,6.00:00:00,1922
4558609924,15-04-2016,7795.00,5.150000095,5.150000095,0,0.589999974,0.839999974,3.730000019,0,17.00:00:00,30.00:00:00,18.00:00:00,4.00:00:00,2121
4558609924,16-04-2016,7289.00,4.820000172,4.820000172,0,0.550000012,0.75,3.5,0,8.00:00:00,12.00:00:00,3.00:00:00,16.00:00:00,1997
4558609924,17-04-2016,9634.00,6.400000095,6.400000095,0,0.550000012,1.139999986,4.710000038,0,7.00:00:00,19.00:00:00,30.00:00:00,14.00:00:00,2117
4558609924,18-04-2016,8940.00,5.909999847,5.909999847,0,0.980000019,0.930000007,4,0,14.00:00:00,15.00:00:00,26.00:00:00,15.00:00:00,2116
4558609924,19-04-2016,5401.00,3.569999933,3.569999933,0,0.050000001,0.360000014,3.160000086,0,1.00:00:00,9.00:00:00,4.00:00:00,27.00:00:00,1876
4558609924,20-04-2016,4803.00,3.170000076,3.170000076,0,0,0,3.170000076,0,0.00:00:00,0.00:00:00,9.00:00:00,2.00:00:00,1788
4558609924,21-04-2016,13743.00,9.079999924,9.079999924,0,0.419999987,0.970000029,7.699999809,0,6.00:00:00,21.00:00:00,7.00:00:00,23.00:00:00,2486
4558609924,22-04-2016,9601.00,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20.00:00:00,25.00:00:00,29.00:00:00,26.00:00:00,2094
4558609924,23-04-2016,6890.00,4.550000191,4.550000191,0,0.340000004,0.200000003,4.010000229,0,5.00:00:00,5.00:00:00,3.00:00:00,26.00:00:00,2085
4558609924,24-04-2016,8563.00,5.659999847,5.659999847,0,0,0,5.650000095,0,0.00:00:00,0.00:00:00,29.00:00:00,10.00:00:00,2173
4558609924,25-04-2016,8095.00,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18.00:00:00,10.00:00:00,5.00:00:00,19.00:00:00,2225
4558609924,26-04-2016,9148.00,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12.00:00:00,10.00:00:00,9.00:00:00,27.00:00:00,2223
4558609924,27-04-2016,9557.00,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27.00:00:00,14.00:00:00,7.00:00:00,22.00:00:00,2098
4558609924,28-04-2016,9451.00,6.25,6.25,0,0.02,0.270000011,5.949999809,0,1.00:00:00,11.00:00:00,1.00:00:00,11.00:00:00,2185
4558609924,29-04-2016,7833.00,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,0,15.00:00:00,29.00:00:00,15.00:00:00,31.00:00:00,1918
4558609924,30-04-2016,10319.00,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,0,7.00:00:00,29.00:00:00,19.00:00:00,15.00:00:00,2105
4558609924,01-05-2016,3428.00,2.269999981,2.269999981,0,0,0,2.269999981,0,0.00:00:00,0.00:00:00,8.00:00:00,25.00:00:00,1692
4558609924,02-05-2016,7891.00,5.21999979,5.21999979,0,0,0,5.21999979,0,0.00:00:00,0.00:00:00,17.00:00:00,22.00:00:00,2066
4558609924,03-05-2016,5267.00,3.480000019,3.480000019,0,0.600000024,0.280000001,2.599999905,0,21.00:00:00,10.00:00:00,24.00:00:00,17.00:00:00,1953
4558609924,04-05-2016,5232.00,3.460000038,3.460000038,0,0,0,3.460000038,0,0.00:00:00,0.00:00:00,8.00:00:00,2.00:00:00,1842
4558609924,05-05-2016,10611.00,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14.00:00:00,8.00:00:00,4.00:00:00,13.00:00:00,2262
4558609924,06-05-2016,3755.00,2.480000019,2.480000019,0,0,0,2.480000019,0,0.00:00:00,0.00:00:00,20.00:00:00,22.00:00:00,1722
4558609924,07-05-2016,8237.00,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23.00:00:00,16.00:00:00,20.00:00:00,20.00:00:00,1973
4558609924,08-05-2016,6543.00,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,0,6.00:00:00,4.00:00:00,25.00:00:00,15.00:00:00,2666
4558609924,09-05-2016,11451.00,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,0,6.00:00:00,30.00:00:00,4.00:00:00,30.00:00:00,2223
4558609924,10-05-2016,6435.00,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11.00:00:00,18.00:00:00,7.00:00:00,5.00:00:00,1889
4558609924,11-05-2016,9108.00,6.019999981,6.019999981,0,0.25999999,1.820000052,3.940000057,0,4.00:00:00,31.00:00:00,19.00:00:00,16.00:00:00,2131
4558609924,12-05-2016,6307.00,4.170000076,4.170000076,0,0,0,4.170000076,0,0.00:00:00,0.00:00:00,3.00:00:00,5.00:00:00,1452
4702921684,12-04-2016,7213.00,5.880000114,5.880000114,0,0,0,5.849999905,0,0.00:00:00,0.00:00:00,19.00:00:00,18.00:00:00,2947
4702921684,13-04-2016,6877.00,5.579999924,5.579999924,0,0,0,5.579999924,0,0.00:00:00,0.00:00:00,14.00:00:00,15.00:00:00,2898
4702921684,14-04-2016,7860.00,6.369999886,6.369999886,0,0,0,6.369999886,0,0.00:00:00,0.00:00:00,27.00:00:00,10.00:00:00,2984
4702921684,15-04-2016,6506.00,5.28000021,5.28000021,0,0.07,0.419999987,4.789999962,0,1.00:00:00,8.00:00:00,12.00:00:00,1.00:00:00,2896
4702921684,16-04-2016,11140.00,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,0,3.00:00:00,24.00:00:00,30.00:00:00,9.00:00:00,3328
4702921684,17-04-2016,12692.00,10.28999996,10.28999996,0,0.959999979,3.460000038,5.880000114,0,12.00:00:00,6.00:00:00,28.00:00:00,12.00:00:00,3394
4702921684,18-04-2016,9105.00,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,0,22.00:00:00,30.00:00:00,9.00:00:00,8.00:00:00,3013
